T4B.SI,Sino Grandness Food Industry Group Limited,SES,Singapore
3476.KL,Keck Seng Malaysia Bhd,KLS,Malaysia
03032X.TW,YUANTA SECURITIES C/W 05/05/16(,TAI,Taiwan
TMA.TO,Trimac Transportation Ltd.,TOR,Canada
MDLZ34F.SA,"Mondelez International, Inc.",SAO,Brazil
J2B.DU,EXPERIAN,DUS,Germany
MJCO,Majesco,ASE,USA
YC8.MU,CHICO'S FAS,MUN,Germany
UIFC,Uniti Financial Corp.,PNK,USA
YHIIF,YHI INTL LTD,PNK,USA
CHCO,City Holding Co.,NMS,USA
FIBK,First Interstate Bancsystem Inc.,NMS,USA
OMVKY,OMV Aktiengesellschaft,PNK,USA
0004.HK,The Wharf (Holdings) Limited,HKG,Hong Kong
XMY.DU,MYBET HOLDING N,DUS,Germany
WLCDF,Western Lithium USA Corporation,PNK,USA
SIS.DE,First Sensor AG,GER,Germany
PTXAF,PT XL AXIATA,PNK,USA
NUOT,"Nuo Therapeutics, Inc.",PNK,USA
ZSAMPKTR.BO,SAMPARK TRADING & FINANCE LTD.,BSE,India
CCT.TO,Catamaran Corporation,TOR,Canada
FTR,Frontier Communications Corporation,NMS,USA
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,NMS,USA
ALN.V,Aldrin Resource Corp.,VAN,Canada
SAAX,Nouveau Ventures Inc.,PNK,USA
BRFS,BRF S.A.,NYQ,USA
DRT.TO,DIRTT Environmental Solutions Ltd.,TOR,Canada
TAPP,TAP RESOURCES INC,PNK,USA
WG,Willbros Group Inc.,NYQ,USA
BVSN,"BroadVision, Inc.",NGM,Sweden
080160.KQ,MODETOUR Network Inc.,KOE,South Korea
NCS,NCI Building Systems Inc.,NYQ,USA
NWWTF,NEWNOTE FINL CORP,PNK,USA
ZCHA.MU,CHINA TELE SP ADR-H,MUN,Germany
TEV.DE,Teva Pharmaceutical Industries Limited,GER,Germany
DKILF,Daikin Industries Ltd.,PNK,USA
MMSMY,"Mitsui Mining and Smelting Company, Limited",PNK,USA
3171.TWO,XIN CHIO GLOBAL CO TWD10,TWO,Taiwan
INFU,"InfuSystem Holdings, Inc.",ASE,USA
CRE.SG,CERNER CORP,STU,Germany
SOTL.NS,Savita Oil Technologies Limited,NSI,India
FNMAI,Federal National Mortgage Association,OBB,USA
GCARSOA1.MX,"Grupo Carso, S.A.B. de C.V.",MEX,Mexico
AVFA.SG,ADV SEMICND SP.ADR ,STU,Germany
LGDI,"Legend International Holdings, Inc.",PNK,USA
VOES-DEB41L1.SA,VIAOESTE    D41,SAO,Brazil
MQBKY,Macquarie Group Limited,PNK,USA
DFX.L,Defenx Plc,LSE,UK
QIFTF,Quorum Information Technologies Inc.,PNK,USA
NRWGF,NORWEGIAN PROPERTY,PNK,USA
SYK.F,STRYKER,FRA,Germany
YRSB.ME,Public Joint Stock Company TNS Energo Yaroslavl,MCX,India
XEUA.F,KSH HOLDINGS,FRA,Germany
MYI,"BlackRock MuniYield Quality Fund III, Inc.",NYQ,USA
721799.TWO,YUANTA SECURITIES C/W 24/06/16(,TWO,Taiwan
CBB,Cincinnati Bell Inc.,NYQ,USA
GNTP,Global Entertainment Corp.,PNK,USA
LWLCF,Lowell Copper Ltd.,PNK,USA
KFS,Kingsway Financial Services Inc.,NYQ,USA
YARIY,Yara International ASA,PNK,USA
NYT.SG,NEW YORK TIMES -A-,STU,Germany
ATV,"Acorn International, Inc.",NYQ,USA
OPK,"Opko Health, Inc.",NYQ,USA
1LV.F,VALERO ENERGY PARTN,FRA,Germany
004700.KS,"Chokwang Leather Co., Ltd.",KSC,Korea
BWA,BorgWarner Inc.,NYQ,USA
WTKWY,Wolters Kluwer NV,PNK,USA
TLI.L,US Traded Life Interests PtRedPrf,LSE,UK
AA.SW,ALCOA,EBS,Austria
AKSGY.IS,Akis Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,Turkey
IUE.BE,TRUWORTHS INTL,BER,Germany
AKS,AK Steel Holding Corporation,NYQ,USA
CKN.L,Clarkson PLC,LSE,UK
JAGRAN.BO,Jagran Prakashan Ltd,BSE,India
SUZLON.NS,Suzlon Energy Limited,NSI,India
717069.TWO,YUANTA SECURITIES C/W 22/07/15(,TWO,Taiwan
LI.PA,Klepierre SA,PAR,France
KBSR,KBS Real Estate Investment Trust Inc.,PNK,USA
CQP,Cheniere Energy Partners LP.,ASE,USA
CR3B.L,CORE VCT -B-,LSE,UK
RGSE,"Real Goods Solar, Inc.",NCM,Australia
WWTECHHOL.BO,W W TECHNOLOGY HOLDINGS LTD.,BSE,India
PGVI,"Promithian Global Ventures, Inc.",PNK,USA
WASH,Washington Trust Bancorp Inc.,NMS,USA
W8Z.BE,BASIC RESOURCES,BER,Germany
090740.KQ,Younyi Information & Communication Co. Ltd,KOE,South Korea
VSSL.NS,Vardhman Special Steels Limited,NSI,India
EXXI.L,Energy XXI Ltd.,LSE,UK
PLAY,"Dave & Buster's Entertainment, Inc.",NMS,USA
ROC.V,Red Oak Mining Corp.,VAN,Canada
OMTK,Omnitek Engineering Corp.,PNK,USA
WHM.V,White Metal Resources Corp.,VAN,Canada
ETR,Entergy Corporation,NYQ,USA
AOTUF,Precinct Properties New Zealand Limited,PNK,USA
FSMK,"1ST SUMMIT BANCORP of Johnstown, Inc.",PNK,USA
YPCPO.BA,YPF SA 7.7632%-FR SNR 15/08/18 ,BUE,Argentina
NEN.F,RENESAS ELECTRO,FRA,Germany
RI5A.F,YUESHOU ENVIRONMENT,FRA,Germany
FISB,1st Capital Bank,PNK,USA
GOR.AX,Gold Road Resources Limited,ASX,Australia
1661-OL.HK,WISDOM SPORTS,HKG,Hong Kong
CCRC,"China Customer Relations Centers, Inc.",NCM,Australia
AUEEF,Aura Energy Limited,PNK,USA
MBCFF,MBAC Fertilizer Corp,PNK,USA
ENDP,Endo International plc,NMS,USA
A0AW29.DU,ERSTE FIN 4 NCNPP,DUS,Germany
VARDHACRLC-EQ.NS,VARDHMAN ACRYLICS LIMITED,NSI,India
MGP.AX,Managed Accounts Holdings Limited,ASX,Australia
MAC,The Macerich Company,NYQ,USA
CZYB,"CCB Bankshares, Inc.",PNK,USA
AEQN.SG,API TECHNOLOGIES,STU,Germany
ROGP,Royale Globe Holding Inc.,PNK,USA
MNR,Monmouth Real Estate Investment Corp.,NYQ,USA
IBM.F,IBM,FRA,Germany
ZEN.V,Zenyatta Ventures Ltd,VAN,Canada
USE.DE,Beate Uhse AG,GER,Germany
YELP.SW,YELP-A,EBS,Austria
DINAF,"Nmas1 Dinamia, S.A.",PNK,USA
JXS.BE,OREXIGEN THERAPUTCS,BER,Germany
RFT,RAIT Financial Trust,NYQ,USA
ZC.PA,Zodiac Aerospace,PAR,France
021240.KS,"Coway Co., Ltd.",KSC,Korea
CTWS,Connecticut Water Service Inc.,NMS,USA
HLT,Hilton Worldwide Holdings Inc.,NYQ,USA
ITU.DU,INTUIT,DUS,Germany
SASR,Sandy Spring Bancorp Inc.,NMS,USA
Q9H1.BE,KAZMUN SP GDR REG-S,BER,Germany
ZKBGF,ZKB Gold ETF,PNK,USA
UCBA,United Community Bancorp,NGM,Sweden
PMFG,"PMFG, Inc.",NMS,USA
VUI.V,Virginia Energy Resources Inc.,VAN,Canada
0064.HK,Get Nice Holdings Limited,HKG,Hong Kong
TPC,Tutor Perini Corporation,NYQ,USA
LTTD.IL,LITE-ON SPGDR REG-S,IOB,UK
PVEIF,PETRO VIKING ENERGY,PNK,USA
CABO-WI,"Cable One, Inc. Common Stock Wh",NYQ,USA
KILBURN.BO,Kilburn Office Automation Ltd.,BSE,India
MLKRI.PA,Bernard Krief Consultants SA,PAR,France
VIVT4.SA,Telefônica Brasil S.A.,SAO,Brazil
510583.SS,,SHH,Australia
MBTF,MBT Financial Corp.,NMS,USA
FNTC,FinTech Acquisition Corp.,NCM,Australia
DMGT.L,Daily Mail and General Trust plc,LSE,UK
1VT.SG,VIKING THERAPEUT,STU,Germany
VTM.F,ALTIUS MINERALS,FRA,Germany
QATAF,Qatar Investment Fund plc,PNK,USA
CPF-UN.TO,CDN 50 ADV PREF SH FD,TOR,Canada
DGPIF,Data Group Ltd.,PNK,USA
OVAS,"OvaScience, Inc.",NGM,Sweden
0ZS.BE,ZS PHARMA,BER,Germany
ACA.PA,Credit Agricole S.A.,PAR,France
EJR.F,EAST JAPAN RAILWAY,FRA,Germany
DVLN,DVL Inc.,PNK,USA
CMUV,Community Valley Bank,PNK,USA
TIS.AX,Tissue Therapies Ltd.,ASX,Australia
ZLPSF,zooplus AG,PNK,USA
GF,New Germany Fund Inc.,NYQ,USA
RP,"RealPage, Inc.",NMS,USA
PTOVF,PROTO CORP (JAPAN),PNK,USA
SHOP,Shopify Inc.,NYQ,USA
KOG.BE,KROGER,BER,Germany
MYPK-DEB7AL0.SA,IOCHP-MAXIOND7A     NM,SAO,Brazil
OTO-R.BK,One to One Contacts Public Company Limited,SET,Thailand
AHT-PA,Ashford Hospitality Trust Inc 8,NYQ,USA
WDI.F,WIRECARD,FRA,Germany
GDP-PC,Goodrich Petroleum Corporation ,NYQ,USA
CTP.L,Castleton Technology plc,LSE,UK
ASJT.JK,ASURANSI JASA TANI IDR100,JKT,Indonesia
GRZG,Grizzly Gold Corp.,PNK,USA
UZA.BE,FLUGHAFEN ZUERICH N,BER,Germany
VLA.MI,Vianini Lavori SpA,MIL,Italy
SGGV,Sterling Group Ventures Inc.,PNK,USA
IJY.F,INTERVEST OFFIC & W,FRA,Germany
WACMF,"Wacom Co., Ltd.",PNK,USA
PYS,Merrill Lynch Depositor Inc PPl,NYQ,USA
DWC.BE,DL WANDA -H- 144A-S,BER,Germany
EMMLF,West African Minerals Corporation,PNK,USA
CLAC,Capitol Acquisition Corp. III,NCM,Australia
LB3A.F,LIBERTY INT QVC-A,FRA,Germany
2012.HK,Sunshine Oilsands Ltd.,HKG,Hong Kong
PIO.BE,PIONEER,BER,Germany
NWKFF,Network Life Sciences Inc.,PNK,USA
LKWDF,GOLDEN SECRET VENT,PNK,USA
FKA.DU,FURUKAWA ELECTRIC,DUS,Germany
UMH-PA,"UMH Properties, Inc. 8.25% Seri",NYQ,USA
BCAR,Bank of the Carolinas Corp.,PNK,USA
JDGRY,JD Group Ltd.,PNK,USA
SGE.L,Sage Group plc,LSE,UK
ENT.TO,ENTREC Corporation,TOR,Canada
001140.KS,"Kukbo Logistics Co., Ltd.",KSC,Korea
BLX,"Banco Latinoamericano de Comercio Exterior, S.A",NYQ,USA
OER.TO,Oando Energy Resources  Inc.,TOR,Canada
SVBI,Severn Bancorp Inc.,NCM,Australia
PTN.CR,PROTINAL,CCS,Venezuela
PRRY,"Planet Resource Recovery, Inc.",PNK,USA
OMV.VI,OMV ,VIE,Austria
MSI.F,MITSUI CHEMICALS,FRA,Germany
721745.TWO,JIH SUN SECURITIES C/W 22/06/16,TWO,Taiwan
URC.V,"Uracan Resources, Ltd.",VAN,Canada
WEE.V,Wavefront Technology Solutions Inc.,VAN,Canada
CBYL,"Carbylan Therapeutics, Inc.",NGM,Sweden
0QH.F,QHR,FRA,Germany
BAF,BlackRock Municipal Income Investment Quality Trust,NYQ,USA
EXAR,Exar Corp.,NYQ,USA
YRBAF,Yorbeau Resources Inc.,PNK,USA
GBLI,Global Indemnity plc,NMS,USA
AXZ.SI,Li Heng Chemical Fibre Technologies Limited,SES,Singapore
FKP.F,DREAMWORKS ANIMAT-A,FRA,Germany
SDR,Sandridge Mississippian Trust II,NYQ,USA
SUM,"Summit Materials, Inc.",NYQ,USA
RG2A.MU,RUSHYDRO SP ADR,MUN,Germany
RPAC.TA,Rapac Communication & Infrastructure Ltd.,TLV,Israel
PLWTF,Panalpina World Transport Holding Ltd.,PNK,USA
VENKYS.BO,Venky's (India) Limited,BSE,India
AQS.AX,Discovery Resources Limited,ASX,Australia
YARAF,Yatra Capital Limited,PNK,USA
WAIR,"Wesco Aircraft Holdings, Inc.",NYQ,USA
THBIY,Turkiye Halk Bankasi A.S.,PNK,USA
1383.HK,Sun Century Group Limited,HKG,Hong Kong
S6O.BE,SAMSON OIL & GAS,BER,Germany
GBY.MU,SANGAMO BIOSCIENCES,MUN,Germany
YOKUN.MX,YOUKU TUDOU SP ADR,MEX,Mexico
UGI,UGI Corporation,NYQ,USA
CTC.TO,Canadian Tire Corp. Ltd.,TOR,Canada
59JA.F,JP RETAIL FD INVT,FRA,Germany
CLMT,Calumet Specialty Products Partners LP,NMS,USA
NPSKY,NSK Ltd.,PNK,USA
WMBY3F.SA,WEMBLEY     ON,SAO,Brazil
HIT.AX,HiTech Group Australia Ltd.,ASX,Australia
IGZ,IGZ (Listing Market NYSE Arca N,PCX,USA
SUNZI.BO,SUNRISE ZINC LTD.,BSE,India
2ZC.F,CADIZ,FRA,Germany
RDDC,"Reddy Ice Holdings, Inc.",PNK,USA
SAS.TO,St Andrew Goldfields Ltd.,TOR,Canada
SRB.L,Serabi Gold plc,LSE,UK
ZBHILENG.BO,BHILAI ENGINEERING CORPORATION,BSE,India
ZEGA.MU,ASTRAZENECA SP ADS,MUN,Germany
AIV,Apartment Investment and Management Company,NYQ,USA
PFHO,"Pacific Health Care Organization, Inc.",PNK,USA
KILER.IS,Kiler Alisveris Hizmetleri Gida Sanayi ve Ticaret Anonim Sirketi,IST,Turkey
TNE2.F,TELEFONICA SP ADR,FRA,Germany
ROL.L,Rotala PLC,LSE,UK
MRC.L,Mercantile Ord,LSE,UK
QIF.L,QATAR INVEST USD,LSE,UK
LORL,"Loral Space & Communications, Inc.",NMS,USA
0ZD.MU,ZENDESK,MUN,Germany
WVYB.F,WAVE SYSTEMS-A,FRA,Germany
RTLGF,St Augustine Gold and Copper Limited,PNK,USA
SMZ1.SG,Sino Biopharmaceutical Ltd.,STU,Germany
YOW.AX,Yowie Group Ltd.,ASX,Australia
SILF.L,Silver Falcon plc,LSE,UK
SRV,Cushing MLP Total Return Fund,NYQ,USA
BKU,"BankUnited, Inc.",NYQ,USA
PMO.L,Premier Oil plc,LSE,UK
ZENITHSTL.BO,ZENITH STEEL TUBES AND INDUSTR,BSE,India
UTL,Unitil Corp.,NYQ,USA
IMN.MU,IMATION CORP,MUN,Germany
SMTUF,Sumitomo Rubber Industries Ltd.,PNK,USA
SAGD,South American Gold Corp.,PNK,USA
CEF-A.TO,Central Fund of Canada Limited,TOR,Canada
7CT.BE,CENTAMIN NPV,BER,Germany
PFED,Park Bancorp Inc.,PNK,USA
XONE.SW,THE EXONE,EBS,Austria
052020.KQ,"STCube, Inc.",KOE,South Korea
PKSVF,BK POLSKA KASA OPIEK,PNK,USA
JPZ,,NYQ,USA
OMRNY,OMRON Corporation,PNK,USA
QFU.BE,QINO FLAGSHIP ,BER,Germany
3042.TW,TXC Corp.,TAI,Taiwan
SGY,Stone Energy Corp.,NYQ,USA
MCAR,Mercari Communications Group Ltd.,PNK,USA
HNNMY,H & M Hennes & Mauritz AB (publ),PNK,USA
EUG.AX,EUROGOLD FPO,ASX,Australia
HWKR,"Hawker Energy, Inc.",OBB,USA
TDC.F,TAC,FRA,Germany
SGP.AX,Stockland Corporation Limited,ASX,Australia
ALE,"ALLETE, Inc.",NYQ,USA
MNTA,Momenta Pharmaceuticals Inc.,NMS,USA
EROC,"Eagle Rock Energy Partners, L.P.",NMS,USA
WAF.SG,SILTRONIC N,STU,Germany
GTARF,GTA Resources and Mining Inc.,PNK,USA
721867.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,Taiwan
AROW,Arrow Financial Corporation,NMS,USA
OXU.F,OXUS GOLD,FRA,Germany
BOKF,BOK Financial Corporation,NMS,USA
UMD.DE,UMT UN MOB TECH,GER,Germany
CESTF,Chinese Estates Holdings Ltd.,PNK,USA
QRNNF,Aurizon Holdings Limited,PNK,USA
ILDO,International Daleco Corp.,PNK,USA
INZ.F,INFORMATICA,FRA,Germany
TSR.BK,Thiensurat Public Company Limited,SET,Thailand
VOT.F,VISIODENT,FRA,Germany
RKH.L,Rockhopper Exploration plc.,LSE,UK
33J.BE,JASCO ELECTRO HOLD,BER,Germany
TUB.MC,TUBACEX ,MCE,Spain
MLOLM.PA,Olmix Société Anonyme,PAR,France
WBTRF,,PNK,USA
RCK.V,Rock Tech Lithium Inc,VAN,Canada
NTIHF,NEW TOYO INTL HLDGS ,PNK,USA
GRG.V,Golden Arrow Resources Corp.,VAN,Canada
SLP,"Simulations Plus, Inc.",NCM,Australia
ANIP,"ANI Pharmaceuticals, Inc.",NGM,Sweden
TBZ.BO,TRIBHOVANDAS BHIMJI ZAVERI LTD,BSE,India
CA.PA,Carrefour SA,PAR,France
AP4B.MU,VENAXIS,MUN,Germany
SPEX,Spherix Incorporated,NCM,Australia
J91U.SI,Cambridge Industrial Trust,SES,Singapore
WILLAMAGO.NS,Williamson Magor & Co. Limited,NSI,India
HTBK,Heritage Commerce Corp.,NMS,USA
OLN,Olin Corp.,NYQ,USA
1733.HK,Winsway Enterprises Holdings Limited,HKG,Hong Kong
1899.HK,Xingda International Holdings Ltd.,HKG,Hong Kong
NMT,Nuveen Massachusetts Premium Income Municipal Fund,NYQ,USA
ORCT.TA,Orckit Communications Ltd.,TLV,Israel
GWSO,"Global Warming Solutions, Inc.",PNK,USA
ORGCOAT.BO,Organic Coatings Ltd.,BSE,India
CWS.ST,Comfort Window System AB,STO,Sweden
WCH.HM,WACKER CHEMIE,HAM,Germany
J4AKRQ-A,,ASX,Australia
TCI.V,Target Capital Inc.,VAN,Canada
2823-OL.HK,X ISHARES A50,HKG,Hong Kong
TDW,Tidewater Inc.,NYQ,USA
NVG,Nuveen Dividend Advantage Municipal Income Fund,ASE,USA
WIN.L,Wincanton plc,LSE,UK
XSU5.AX,,ASX,Australia
VFQS.QA,Vodafone Qatar Q.S.C.,DOH,Qatar
LBTYK,Liberty Global plc,NMS,USA
ORGKOD-A,ORIGIN ENE EXPIRING,ASX,Australia
TCYMF,Tingyi Cayman Islands Holding Corp.,PNK,USA
TYG,Tortoise Energy Infrastructure Corporation,NYQ,USA
0043.HK,C.P. Pokphand Co. Ltd.,HKG,Hong Kong
CYD.F,CHINA YUCHAI INTL,FRA,Germany
JUN3.F,JUNGHEINRICH VZ,FRA,Germany
AMSC,American Superconductor Corporation,NMS,USA
VES.MU,VESTCORP N,MUN,Germany
ZVL.F,ZHAOJIN MINING -H-,FRA,Germany
OPRX,OptimizeRx Corporation,PNK,USA
CMY.MU,ZIX,MUN,Germany
718337.TWO,WATERLAND SECURITI C/W 12/10/15,TWO,Taiwan
VIV.PA,Vivendi SA,PAR,France
G60A.F,CHINA GERUI ADVANCD,FRA,Germany
INSE.L,Inspired Energy plc,LSE,UK
PROBF,Probe Metals Inc.,PNK,USA
FRAN,Francesca's Holdings Corporation,NMS,USA
MLTDS.PA,Les Thermes de Saujon Société Anonyme,PAR,France
6769@BN.KL,JKG LAND BERHAD,KLS,Malaysia
OTC.MU,GLB TEL SPGDR REG-S,MUN,Germany
VTCQ,"VitaCig, Inc.",PNK,USA
DHX-B.TO,DHX MEDIA LTD CLASS B,TOR,Canada
SAOA.F,SASOL,FRA,Germany
DVI.V,Dunnedin Ventures Inc.,VAN,Canada
3019.HK,X DBMSCIWORLD,HKG,Hong Kong
AOWDF,AO World Plc,PNK,USA
APCX,AppTech Corp.,PNK,USA
FSJ.L,James Fisher and Sons plc,LSE,UK
PLSB,The Pulse Beverage Corporation,PNK,USA
RTMAF,Reitmans Canada Ltd.,PNK,USA
2887.TW,"Taishin Financial Holding Co., Ltd.",TAI,Taiwan
PUTKY,PT United Tractors Tbk,PNK,USA
E16.SI,Elec & Eltek International Company Limited,SES,Singapore
TSM.AX,ThinkSmart Limited,ASX,Australia
COH,"Coach, Inc.",NYQ,USA
EDOARDOB.MX,EDOARDOS MARTIN-B,MEX,Mexico
4XB.SG,XBIOTECH,STU,Germany
ULTR.TA,Ultra Equity Investments Ltd.,TLV,Israel
LQRCF,La Quinta Resources Corp.,PNK,USA
126640.KQ,"Hwashin Precision Engineering Co., Ltd.",KOE,South Korea
VAGR9F.SA,V-AGRO      -ON  REC NM,SAO,Brazil
ZMULTIPU.BO,MULTIPURPOSE TRADING & AGENCIE,BSE,India
XLS,Exelis Inc.,NYQ,USA
THRX,Theravance Inc.,NMS,USA
DPK.MU,DYNASTY FINE WINES,MUN,Germany
DALXF,"Dualex Energy International, Inc.",PNK,USA
VIS.L,Vitesse Media Plc,LSE,UK
NR.V,Newstrike Resources Ltd.,VAN,Canada
HUWX,"HeatWurx, Inc.",PNK,USA
WD1.SG,WD-40 CO,STU,Germany
PBSFF,ProSiebenSat.1 Media SE,PNK,USA
WOF.MU,WOLFORD ,MUN,Germany
DVLA.JK,DARYA-VARIA LAB IDR250,JKT,Indonesia
3158@BN.KL,YNH PROPERTY BHD,KLS,Malaysia
NZ.V,New Zealand Energy Corporation,VAN,Canada
ORPB,Oregon Pacific Bancorp,PNK,USA
FAS.L,Fidelity Asian Values Ord,LSE,UK
0817.HK,China Jinmao Holdings Group Limited,HKG,Hong Kong
WESCD.AX,WESFARMER FPO,ASX,Australia
CNAB,United Cannabis Corporation,OBB,USA
LXP,Lexington Realty Trust,NYQ,USA
EJZN.MU,WEALTH MINERALS,MUN,Germany
GLLOF,Galileo Japan Trust,PNK,USA
IFBC,Italian Food and Beverage Corporation,PNK,USA
ICGQF,Integra Gold Corp.,PNK,USA
PRA,ProAssurance Corporation,NYQ,USA
PRVT,"Private Media Group, Inc.",PNK,USA
HCHC,"HC2 Holdings, Inc.",ASE,USA
SAIC,Science Applications International Corporation,NYQ,USA
RGLS,Regulus Therapeutics Inc.,NGM,Sweden
HISP,"Hispanica International Delights of America, Inc.",OBB,USA
NDLS,Noodles & Company,NMS,USA
ABY,Abengoa Yield plc,NMS,USA
8CZ.SG,ZOOMLION HEAVY -H-,STU,Germany
G,Genpact Limited,NYQ,USA
FHZN.EX,FLUGHAFEN ZUERICH N,EUX,Germany
4T1.BE,TRANSPACO,BER,Germany
EMR.MX,Emerson Electric Co.,MEX,Mexico
VAPE,"Vape Holdings, Inc.",PNK,USA
QK9.SG,QLIK TECH,STU,Germany
YZCN.MX,YANZHOU SP ADR-H,MEX,Mexico
VSC1.MU,4SC,MUN,Germany
OPTS.L,Optos plc,LSE,UK
CART,Carolina Trust Bank,NCM,Australia
SEP,"Spectra Energy Partners, LP",NYQ,USA
SGOC,"SGOCO Group, Ltd.",NCM,Australia
KLBF.JK,KALBE FARMA IDR10,JKT,Indonesia
JUP.L,Jupiter Fund Management Plc,LSE,UK
CMOCTEZ.MX,"Corporación Moctezuma, SAB de CV",MEX,Mexico
JBFIND6.BO,JBF INDUSTRIES LTD,BSE,India
URG,UR-Energy Inc.,ASE,USA
2954-OL.HK,WILLASARRAY-OLD,HKG,Hong Kong
OHZ.SG,OMNIA HOLD,STU,Germany
1K2.BE,K2M GROUP HOLDINGS,BER,Germany
CMOH,"Commercial Bancshares, Inc.",PNK,USA
CWN.AX,Crown Resorts Limited,ASX,Australia
1880714.F,IKB FUNDING TR II,FRA,Germany
TMXRF,Temex Resources Corp.,PNK,USA
TGD,Timmins Gold Corp.,ASE,USA
N9B.BE,BANNAM HLDG,BER,Germany
BWRA.L,BRISTOL WTR 8.75CIP,LSE,UK
EOM.TO,Eco Oro Minerals Corp,TOR,Canada
WU,The Western Union Company,NYQ,USA
HURC,Hurco Companies Inc.,NMS,USA
C86.SI,China Sun Bio,SES,Singapore
WAC.SG,WACKER NEUSON N,STU,Germany
QUS.BE,QUESTAR CORP,BER,Germany
0009@BN.KL,YTL E-SOLUTIONS BHD,KLS,Malaysia
MU7.SI,DBS Bank Ltd.,SES,Singapore
CDU.AX,CuDeco Ltd.,ASX,Australia
QCC1O.BA,QUICKFOOD SA FRN 09/2015 ARS 'C,BUE,Argentina
VISWVIS.BO,VISHVA VISHAL ENGINEERING LTD.,BSE,India
MLHIN.PA,"Société Hôtelière et Immobilière de Nice S.A.
",PAR,France
AGYS,Agilysys Inc.,NMS,USA
QCFS.QA,Qatar Cinema and Film Distribution Company (Q.S.C.),DOH,Qatar
AJSB,"AJS Bancorp, Inc.",PNK,USA
103590.KS,"Iljin Electric Co., Ltd.",KSC,Korea
ERCA.DE,Ericsson,GER,Germany
CSGKF,Credit Suisse Group AG,PNK,USA
MRDS.QA,Mazaya Qatar Real Estate Development Q.S.C.,DOH,Qatar
FKA.MU,FURUKAWA ELECTRIC,MUN,Germany
CHCI,"Comstock Holding Companies, Inc.",NCM,Australia
WAS-H.V,WATUSI CAPITAL CORP,VAN,Canada
CPBO,Capital Pacific Bancorp,PNK,USA
IRET,Investors Real Estate Trust,NYQ,USA
SUBCY,Subsea 7 SA,PNK,USA
FORD,Forward Industries Inc.,NCM,Australia
JNNDF,Japan Display Inc.,PNK,USA
CKB.V,Calico Resources Corp.,VAN,Canada
NLPXF,Noble Mineral Exploration Inc,PNK,USA
FOFI,"First Opportunity Fund, Inc.",PNK,USA
UKOG.L,UK Oil & Gas Investments PLC,LSE,UK
0123-OL.HK,YUEXIU PROPERTY,HKG,Hong Kong
XTEPY,Xtep International Holdings Limited,PNK,USA
VTA,Invesco Dynamic Credit Opportunities Fund,NYQ,USA
TXRX3.SA,Renauxview SA,SAO,Brazil
FVI.TO,Fortuna Silver Mines Inc.,TOR,Canada
TOTB.DE,TOTAL S.A.,GER,Germany
XQJ.F,CHINA PHARMA HLDGS,FRA,Germany
KNOS.L,Kainos Group plc,LSE,UK
ABM,ABM Industries Incorporated,NYQ,USA
K17.SI,Keppel Land Limited,SES,Singapore
TKRFF,Tinka Resources Ltd.,PNK,USA
NYT,The New York Times Company,NYQ,USA
5WJ.F,WAJAX,FRA,Germany
CAZA.L,"Caza Oil & Gas, Inc.",LSE,UK
ETYAT.IS,Euro Trend Yatirim Ortakligi A.S.,IST,Turkey
WPP.SG,WORLDPAY GROUP,STU,Germany
KETR.TA,Keter Publishing House Ltd.,TLV,Israel
KBSB.ME,Kuban Power Sale Company Open Joint-Stock Company,MCX,India
MDCND,"Medican Enterprises, Inc.",PNK,USA
PKTEA-EQ.NS,THE PERIA KARAMALAI TEA & PRODU,NSI,India
SDY.TO,Strad Energy Services Ltd.,TOR,Canada
GJSTE,GEO JS TECH GROUP CO,OBB,USA
5149@OM.KL,TAS OFFSHORE BERHAD,KLS,Malaysia
FKWL,Franklin Wireless Corp.,PNK,USA
718506.TWO,JIH SUN SECURITIES C/W 21/10/15,TWO,Taiwan
1LNB.SG,Spirax-Sarco Engineering plc,STU,Germany
DLTNCBL.BO,Delton Cables Limited,BSE,India
BEL.OL,Belships ASA,OSL,Norway
CESDF,Canadian Energy Services & Technology Corp.,PNK,USA
HPP,"Hudson Pacific Properties, Inc.",NYQ,USA
NULGF,NuLegacy Gold Corporation,PNK,USA
FITBI,Fifth Third Bancorp,NMS,USA
NTU.AX,Northern Minerals Limited,ASX,Australia
KKKUF,"Kakaku.com., Inc.",PNK,USA
FFH-U.TO,FAIRFAX FINANCIAL HOLDINGS LIMI,TOR,Canada
UNS1.MU,VIAVI SOLUTIONS,MUN,Germany
1899-OL.HK,XINGDA INT'L,HKG,Hong Kong
RGLXY,RTL Group SA,PNK,USA
ISHI,"Islet Holdings, Inc.",PNK,USA
CCOMP,CCOM GROUP CV PFD,PNK,USA
DIPGY,"Datang International Power Generation Co., Ltd.",PNK,USA
SKREF,Skeena Resources Limited,PNK,USA
GSB-UN.TO,GOLDMAN SACHS US INCOME BUILDER,TOR,Canada
FOVSY,Ford Otomotiv Sanayi AS,PNK,USA
JBT,John Bean Technologies Corporation,NYQ,USA
AFZ.F,AFRICA OIL,FRA,Germany
4197.KL,Sime Darby Berhad,KLS,Malaysia
717458.TWO,YUANTA SECURITIES C/W 24/08/15(,TWO,Taiwan
VNA.DU,VONOVIA N,DUS,Germany
